seq_name,nu,UniProt_ID,N,Features,N_Domain,Descriptions,Other_Descriptions,fdomain
A2VEC9_4153_4651,0.465,A2VEC9,499,,0.0,,,0.0
A2VEC9_1351_1785,0.507,A2VEC9,435,Domain,347.0,"LDL-receptor class A 1, LDL-receptor class A 2, LDL-receptor class A 3, LDL-receptor class A 4, LDL-receptor class A 5, LDL-receptor class A 6, LDL-receptor class A 7","TSP type-1 1, TSP type-1 2",0.7977011494252874
A3KMH1_1_64,0.488,A3KMH1,64,,0.0,,,0.0
A3KMH1_1301_1337,0.543,A3KMH1,37,,0.0,,,0.0
A3KMH1_1384_1419,0.569,A3KMH1,36,,0.0,,,0.0
A3KMH1_1522_1702,0.482,A3KMH1,181,,0.0,,,0.0
A3KMH1_1201_1233,0.533,A3KMH1,33,,0.0,,,0.0
A3KN83_666_850,0.493,A3KN83,185,,0.0,,,0.0
A3KN83_1_250,0.506,A3KN83,250,,0.0,,,0.0
A3KN83_1001_1044,0.534,A3KN83,44,,0.0,,,0.0
A3QJZ6_111_153,0.531,A3QJZ6,43,,0.0,,,0.0
A3QJZ7_106_152,0.49,A3QJZ7,47,,0.0,,,0.0
A4D0S4_1306_1761,0.511,A4D0S4,456,,0.0,,,0.0
A4D0S4_556_593,0.555,A4D0S4,38,Domain,37.0,Laminin IV type B,,0.9736842105263158
A4D0S4_850_1305,0.5,A4D0S4,456,Domain,318.0,"Laminin EGF-like 10, Laminin EGF-like 11, Laminin EGF-like 12, Laminin EGF-like 13, Laminin EGF-like 7, Laminin EGF-like 8, Laminin EGF-like 9",,0.6973684210526315
A4D0V7_207_273,0.526,A4D0V7,67,,0.0,,,0.0
A4D0V7_498_571,0.533,A4D0V7,74,,0.0,,,0.0
A4D0V7_419_452,0.53,A4D0V7,34,,0.0,,,0.0
A4D0V7_955_1026,0.53,A4D0V7,72,,0.0,,,0.0
A4D0V7_1_164,0.478,A4D0V7,164,,0.0,,,0.0
A4D0Y5_1_90,0.528,A4D0Y5,90,,0.0,,,0.0
A4D126_1_50,0.548,A4D126,50,,0.0,,,0.0
A4D161_228_298,0.506,A4D161,71,,0.0,,,0.0
A4D1B5_778_854,0.429,A4D1B5,77,,0.0,,,0.0
A4D1E1_1_43,0.545,A4D1E1,43,,0.0,,,0.0
A4D1E1_124_532,0.505,A4D1E1,409,,0.0,,,0.0
A4D1E1_533_941,0.482,A4D1E1,409,,0.0,,,0.0
A4D1E1_942_1349,0.524,A4D1E1,408,,0.0,,,0.0
A4D1E9_198_228,0.529,A4D1E9,31,,0.0,,,0.0
A4D1E9_353_387,0.533,A4D1E9,35,,0.0,,,0.0
A4D1F6_1_153,0.533,A4D1F6,153,,0.0,,,0.0
A4D1N5_1_150,0.475,A4D1N5,150,,0.0,,,0.0
A4D1P6_209_399,0.496,A4D1P6,191,,0.0,,,0.0
A4D1S0_1_253,0.528,A4D1S0,253,,0.0,,,0.0
A4D1S5_186_217,0.555,A4D1S5,32,,0.0,,,0.0
A4D1U4_195_235,0.543,A4D1U4,41,,0.0,,,0.0
A4D1U4_1_78,0.547,A4D1U4,78,,0.0,,,0.0
A4D250_1_179,0.496,A4D250,179,,0.0,,,0.0
A4D256_354_447,0.493,A4D256,94,,0.0,,,0.0
A4D263_1_438,0.484,A4D263,438,,0.0,,,0.0
A4D2B8_378_440,0.519,A4D2B8,63,,0.0,,,0.0
A4D2B8_1_220,0.497,A4D2B8,220,,0.0,,,0.0
A4D2G3_256_310,0.51,A4D2G3,55,,0.0,,,0.0
A4D2H0_273_317,0.511,A4D2H0,45,,0.0,,,0.0
A4D2H0_499_777,0.508,A4D2H0,279,,0.0,,,0.0
A4D2H0_1_46,0.544,A4D2H0,46,,0.0,,,0.0
A4D2P6_207_285,0.534,A4D2P6,79,,0.0,,,0.0
A4D2P6_78_137,0.53,A4D2P6,60,,0.0,,,0.0
A4D2P6_460_892,0.495,A4D2P6,433,,0.0,,,0.0
A4D2P6_347_385,0.556,A4D2P6,39,,0.0,,,0.0
A4FU01_1_54,0.506,A4FU01,54,,0.0,,,0.0
A4FU01_481_709,0.465,A4FU01,229,,0.0,,,0.0
A4FU28_499_777,0.494,A4FU28,279,,0.0,,,0.0
A4FU28_1_51,0.547,A4FU28,51,,0.0,,,0.0
A4FU28_273_317,0.515,A4FU28,45,,0.0,,,0.0
A4FU49_126_571,0.488,A4FU49,446,,0.0,,,0.0
A4FU49_1_65,0.527,A4FU49,65,,0.0,,,0.0
A4FU69_1468_1503,0.528,A4FU69,36,,0.0,,,0.0
A4FU69_439_763,0.523,A4FU69,325,,0.0,,,0.0
A4FU69_1_251,0.512,A4FU69,251,,0.0,,,0.0
A4GXA9_1_56,0.482,A4GXA9,56,,0.0,,,0.0
A4IF30_1_155,0.513,A4IF30,155,,0.0,,,0.0
A4IF30_483_521,0.525,A4IF30,39,,0.0,,,0.0
A4QN01_1_128,0.469,A4QN01,128,,0.0,,,0.0
A4QPB2_217_252,0.55,A4QPB2,36,,0.0,,,0.0
A4QPH2_282_348,0.502,A4QPH2,67,,0.0,,,0.0
A4UGR9_1389_1850,0.527,A4UGR9,462,,0.0,,,0.0
A4UGR9_1_463,0.518,A4UGR9,463,,0.0,,,0.0
A4UGR9_927_1388,0.515,A4UGR9,462,,0.0,,,0.0
A4UGR9_2858_3116,0.532,A4UGR9,259,,0.0,,,0.0
A4UGR9_464_926,0.513,A4UGR9,463,,0.0,,,0.0
A4UGR9_2313_2774,0.53,A4UGR9,462,,0.0,,,0.0
A4UGR9_1851_2312,0.514,A4UGR9,462,,0.0,,,0.0
A4UGR9_3117_3374,0.511,A4UGR9,258,,0.0,,,0.0
A5A3E0_363_632,0.553,A5A3E0,270,,0.0,,,0.0
A5A3E0_1_133,0.515,A5A3E0,133,,0.0,,,0.0
A5D8T8_1_45,0.527,A5D8T8,45,,0.0,,,0.0
A5D8V6_165_355,0.512,A5D8V6,191,,0.0,,,0.0
A5D8V7_316_353,0.519,A5D8V7,38,,0.0,,,0.0
A5D8V7_529_595,0.453,A5D8V7,67,,0.0,,,0.0
A5D8V7_1_71,0.555,A5D8V7,71,,0.0,,,0.0
A5D8W1_1_54,0.529,A5D8W1,54,,0.0,,,0.0
A5D8W1_867_941,0.545,A5D8W1,75,,0.0,,,0.0
A5LHX3_1_38,0.546,A5LHX3,38,,0.0,,,0.0
A5LHX3_254_300,0.593,A5LHX3,47,,0.0,,,0.0
A5PKW4_1_279,0.521,A5PKW4,279,,0.0,,,0.0
A5PKW4_280_557,0.578,A5PKW4,278,,0.0,,,0.0
A5PKW4_973_1024,0.52,A5PKW4,52,,0.0,,,0.0
A5PKW4_711_759,0.519,A5PKW4,49,,0.0,,,0.0
A5PL33_836_1030,0.461,A5PL33,195,,0.0,,,0.0
A5PL33_1_400,0.505,A5PL33,400,,0.0,,,0.0
A5PL33_401_800,0.506,A5PL33,400,,0.0,,,0.0
A5PLK6_826_869,0.538,A5PLK6,44,,0.0,,,0.0
A5PLK6_499_643,0.507,A5PLK6,145,,0.0,,,0.0
A5PLK6_87_368,0.434,A5PLK6,282,,0.0,,,0.0
A5PLK6_751_794,0.504,A5PLK6,44,,0.0,,,0.0
A5PLK6_987_1076,0.536,A5PLK6,90,,0.0,,,0.0
A5PLL1_150_514,0.498,A5PLL1,365,,0.0,,,0.0
A5PLN7_1_276,0.498,A5PLN7,276,,0.0,,,0.0
A5PLN7_482_773,0.513,A5PLN7,292,,0.0,,,0.0
A5PLN7_318_442,0.485,A5PLN7,125,,0.0,,,0.0
A5X5Y0_1_33,0.52,A5X5Y0,33,,0.0,,,0.0
A5X5Y0_343_415,0.499,A5X5Y0,73,,0.0,,,0.0
A5YKK6_156_344,0.514,A5YKK6,189,,0.0,,,0.0
A5YKK6_993_1088,0.529,A5YKK6,96,,0.0,,,0.0
A5YKK6_1306_1365,0.539,A5YKK6,60,,0.0,,,0.0
A5YKK6_620_849,0.516,A5YKK6,230,,0.0,,,0.0
A5YKK6_1571_1617,0.539,A5YKK6,47,,0.0,,,0.0
A5YKK6_1801_1839,0.529,A5YKK6,39,,0.0,,,0.0
A5YM69_1_484,0.55,A5YM69,484,,0.0,,,0.0
A6BM72_819_1044,0.464,A6BM72,226,,0.0,,,0.0
A6H8M9_645_770,0.518,A6H8M9,126,Domain,29.0,Cadherin 4,,0.2301587301587301
A6H8M9_1_31,0.523,A6H8M9,31,,0.0,,,0.0
A6H8Y1_2176_2624,0.502,A6H8Y1,449,,0.0,,,0.0
A6H8Y1_380_828,0.486,A6H8Y1,449,,0.0,,,0.0
A6H8Y1_1278_1726,0.512,A6H8Y1,449,,0.0,,,0.0
A6H8Y1_829_1277,0.546,A6H8Y1,449,,0.0,,,0.0
A6H8Y1_1_297,0.428,A6H8Y1,297,,0.0,,,0.0
A6H8Y1_1727_2175,0.501,A6H8Y1,449,,0.0,,,0.0
A6H8Z2_1_218,0.56,A6H8Z2,218,,0.0,,,0.0
A6NC05_1_138,0.479,A6NC05,138,,0.0,,,0.0
A6NC57_259_424,0.491,A6NC57,166,,0.0,,,0.0
A6NC57_678_710,0.546,A6NC57,33,,0.0,,,0.0
A6NC57_530_561,0.546,A6NC57,32,,0.0,,,0.0
A6NC57_1_36,0.547,A6NC57,36,,0.0,,,0.0
A6NC62_1_111,0.496,A6NC62,111,,0.0,,,0.0
A6NC78_1_81,0.531,A6NC78,81,,0.0,,,0.0
A6NC78_413_632,0.514,A6NC78,220,,0.0,,,0.0
A6NC97_165_203,0.554,A6NC97,39,,0.0,,,0.0
A6NC98_1_58,0.458,A6NC98,58,,0.0,,,0.0
A6NC98_422_731,0.542,A6NC98,310,,0.0,,,0.0
A6NC98_942_990,0.523,A6NC98,49,,0.0,,,0.0
A6NC98_1289_1476,0.491,A6NC98,188,,0.0,,,0.0
A6NC98_225_261,0.537,A6NC98,37,,0.0,,,0.0
A6NCC3_413_632,0.525,A6NCC3,220,,0.0,,,0.0
A6NCC3_1_81,0.526,A6NCC3,81,,0.0,,,0.0
A6NCF6_1_99,0.537,A6NCF6,99,,0.0,,,0.0
A6NCI4_717_915,0.55,A6NCI4,199,,0.0,,,0.0
A6NCI4_345_399,0.548,A6NCI4,55,,0.0,,,0.0
A6NCI4_1_131,0.437,A6NCI4,131,,0.0,,,0.0
A6NCI5_1_91,0.494,A6NCI5,91,,0.0,,,0.0
A6NCI8_432_862,0.514,A6NCI8,431,,0.0,,,0.0
A6NCI8_1_431,0.477,A6NCI8,431,,0.0,,,0.0
A6NCJ1_1_209,0.457,A6NCJ1,209,,0.0,,,0.0
A6NCL1_135_306,0.497,A6NCL1,172,,0.0,,,0.0
A6NCL1_1_74,0.526,A6NCL1,74,,0.0,,,0.0
A6NCL7_347_451,0.487,A6NCL7,105,,0.0,,,0.0
A6NCL7_255_313,0.532,A6NCL7,59,,0.0,,,0.0
A6NCL7_1_89,0.562,A6NCL7,89,,0.0,,,0.0
A6NCM1_322_394,0.54,A6NCM1,73,,0.0,,,0.0
A6NCM1_450_485,0.551,A6NCM1,36,,0.0,,,0.0
A6NCN8_201_305,0.512,A6NCN8,105,,0.0,,,0.0
A6NCN8_1_61,0.49,A6NCN8,61,,0.0,,,0.0
A6NCQ9_1_191,0.493,A6NCQ9,191,Zinc finger,51.0,"RING-type, Zinc finger",,0.2670157068062827
A6NCS4_1_129,0.506,A6NCS4,129,,0.0,,,0.0
A6NCS4_203_301,0.517,A6NCS4,99,,0.0,,,0.0
A6NCS6_205_295,0.518,A6NCS6,91,,0.0,,,0.0
A6NCS6_1_104,0.519,A6NCS6,104,,0.0,,,0.0
A6NCW0_380_530,0.479,A6NCW0,151,,0.0,,,0.0
A6NCW0_1_77,0.503,A6NCW0,77,,0.0,,,0.0
A6NCW7_1_77,0.504,A6NCW7,77,,0.0,,,0.0
A6NCW7_380_530,0.479,A6NCW7,151,,0.0,,,0.0
A6ND36_67_131,0.567,A6ND36,65,,0.0,,,0.0
A6ND36_571_823,0.479,A6ND36,253,,0.0,,,0.0
A6ND36_317_570,0.527,A6ND36,254,,0.0,,,0.0
A6NDA9_348_377,0.534,A6NDA9,30,Domain,16.0,Fibronectin type-III,,0.5333333333333333
A6NDA9_469_550,0.484,A6NDA9,82,,0.0,,,0.0
A6NDB9_390_673,0.548,A6NDB9,284,,0.0,,,0.0
A6NDB9_105_389,0.502,A6NDB9,285,,0.0,,,0.0
A6NDD5_1_210,0.498,A6NDD5,210,,0.0,,,0.0
A6NDE4_84_496,0.446,A6NDE4,413,,0.0,,,0.0
A6NDE8_1_117,0.514,A6NDE8,117,,0.0,,,0.0
A6NDI0_293_332,0.521,A6NDI0,40,Domain,39.0,B30.2/SPRY,,0.975
A6NDK9_1_76,0.5,A6NDK9,76,,0.0,,,0.0
A6NDK9_273_305,0.571,A6NDK9,33,,0.0,,,0.0
A6NDK9_487_693,0.565,A6NDK9,207,,0.0,,,0.0
A6NDL7_1_58,0.536,A6NDL7,58,,0.0,,,0.0
A6NDL8_259_312,0.551,A6NDL8,54,,0.0,,,0.0
A6NDN3_485_693,0.564,A6NDN3,209,,0.0,,,0.0
A6NDN3_274_306,0.565,A6NDN3,33,,0.0,,,0.0
A6NDN3_1_76,0.516,A6NDN3,76,,0.0,,,0.0
A6NDR6_1_168,0.517,A6NDR6,168,,0.0,,,0.0
A6NDR6_221_274,0.533,A6NDR6,54,,0.0,,,0.0
A6NDS4_214_549,0.454,A6NDS4,336,,0.0,,,0.0
A6NDS4_1_54,0.517,A6NDS4,54,,0.0,,,0.0
A6NDV4_1_41,0.527,A6NDV4,41,,0.0,,,0.0
A6NDV4_427_472,0.523,A6NDV4,46,,0.0,,,0.0
A6NDX4_1_124,0.483,A6NDX4,124,,0.0,,,0.0
A6NDX5_1_291,0.473,A6NDX5,291,Zinc finger,151.0,"C2H2-type 1, C2H2-type 2, C2H2-type 3, C2H2-type 4, Zinc finger",KRAB,0.5189003436426117
A6NDX5_514_552,0.568,A6NDX5,39,,0.0,,,0.0
A6NDY0_1_139,0.544,A6NDY0,139,,0.0,,,0.0
A6NDY0_228_278,0.505,A6NDY0,51,,0.0,,,0.0
A6NDY2_1_464,0.488,A6NDY2,464,,0.0,,,0.0
A6NDZ8_1_165,0.49,A6NDZ8,165,,0.0,,,0.0
A6NE01_1199_1656,0.503,A6NE01,458,,0.0,,,0.0
A6NE01_1657_2114,0.489,A6NE01,458,,0.0,,,0.0
A6NE01_741_1198,0.522,A6NE01,458,,0.0,,,0.0
A6NE01_1_211,0.465,A6NE01,211,,0.0,,,0.0
A6NE01_2238_2351,0.51,A6NE01,114,,0.0,,,0.0
A6NE01_282_740,0.516,A6NE01,459,,0.0,,,0.0
A6NE02_1_42,0.505,A6NE02,42,,0.0,,,0.0
A6NE21_1_464,0.494,A6NE21,464,,0.0,,,0.0
A6NE52_1349_1622,0.475,A6NE52,274,,0.0,,,0.0
A6NE52_1_64,0.507,A6NE52,64,,0.0,,,0.0
A6NE52_783_1184,0.456,A6NE52,402,,0.0,,,0.0
A6NE82_1_165,0.511,A6NE82,165,,0.0,,,0.0
A6NEC2_1_52,0.528,A6NEC2,52,,0.0,,,0.0
A6NED2_253_282,0.594,A6NED2,30,,0.0,,,0.0
A6NEE1_428_506,0.532,A6NEE1,79,,0.0,,,0.0
A6NEE1_1_33,0.521,A6NEE1,33,,0.0,,,0.0
A6NEF3_465_574,0.53,A6NEF3,110,,0.0,,,0.0
A6NEF3_1_86,0.499,A6NEF3,86,,0.0,,,0.0
A6NEH6_156_219,0.458,A6NEH6,64,,0.0,,,0.0
A6NEH6_1_98,0.529,A6NEH6,98,,0.0,,,0.0
A6NEH8_1_195,0.502,A6NEH8,195,,0.0,,,0.0
A6NEL2_78_337,0.5,A6NEL2,260,,0.0,,,0.0
A6NEL2_338_596,0.402,A6NEL2,259,,0.0,,,0.0
A6NEL2_724_793,0.504,A6NEL2,70,,0.0,,,0.0
A6NEL3_1_165,0.477,A6NEL3,165,,0.0,,,0.0
A6NEM1_329_432,0.541,A6NEM1,104,,0.0,,,0.0
A6NEM1_1_85,0.509,A6NEM1,85,,0.0,,,0.0
A6NEN9_134_183,0.575,A6NEN9,50,,0.0,,,0.0
A6NEQ0_84_496,0.431,A6NEQ0,413,,0.0,,,0.0
A6NEQ2_105_426,0.474,A6NEQ2,322,,0.0,,,0.0
A6NEQ2_1_55,0.537,A6NEQ2,55,,0.0,,,0.0
A6NER0_214_549,0.461,A6NER0,336,,0.0,,,0.0
A6NER0_1_50,0.527,A6NER0,50,,0.0,,,0.0
A6NER3_1_117,0.494,A6NER3,117,,0.0,,,0.0
A6NES4_1_72,0.555,A6NES4,72,,0.0,,,0.0
A6NES4_472_581,0.5,A6NES4,110,,0.0,,,0.0
A6NES4_1251_1289,0.537,A6NES4,39,,0.0,,,0.0
A6NET4_217_321,0.5,A6NET4,105,,0.0,,,0.0
A6NEV1_101_266,0.459,A6NEV1,166,,0.0,,,0.0
A6NEV1_1_60,0.499,A6NEV1,60,,0.0,,,0.0
A6NEW6_1_464,0.498,A6NEW6,464,,0.0,,,0.0
A6NEY3_1_87,0.488,A6NEY3,87,,0.0,,,0.0
A6NF01_138_486,0.533,A6NF01,349,,0.0,,,0.0
A6NF01_1_96,0.549,A6NF01,96,,0.0,,,0.0
A6NF01_487_834,0.505,A6NF01,348,,0.0,,,0.0
A6NF34_370_631,0.502,A6NF34,262,,0.0,,,0.0
A6NF34_1_73,0.487,A6NF34,73,,0.0,,,0.0
A6NF36_1_43,0.512,A6NF36,43,,0.0,,,0.0
A6NF83_1_58,0.495,A6NF83,58,,0.0,,,0.0
A6NFA0_1_338,0.487,A6NFA0,338,,0.0,,,0.0
A6NFA1_1_33,0.547,A6NFA1,33,,0.0,,,0.0
A6NFA1_355_517,0.537,A6NFA1,163,,0.0,,,0.0
A6NFC9_164_320,0.486,A6NFC9,157,,0.0,,,0.0
A6NFD8_126_242,0.515,A6NFD8,117,,0.0,,,0.0
A6NFE2_1_343,0.473,A6NFE2,343,,0.0,,,0.0
A6NFF2_1_35,0.553,A6NFF2,35,,0.0,,,0.0
A6NFI3_933_1004,0.514,A6NFI3,72,,0.0,,,0.0
A6NFI3_1_164,0.59,A6NFI3,164,,0.0,,,0.0
A6NFI3_208_353,0.555,A6NFI3,146,,0.0,,,0.0
A6NFI3_494_700,0.511,A6NFI3,207,Zinc finger,18.0,"C2H2-type 6; degenerate, Zinc finger",,0.0869565217391304
A6NFK2_1_248,0.451,A6NFK2,248,,0.0,,,0.0
A6NFN3_1_94,0.543,A6NFN3,94,,0.0,,,0.0
A6NFN3_180_312,0.48,A6NFN3,133,,0.0,,,0.0
A6NFN9_331_502,0.509,A6NFN9,172,,0.0,,,0.0
A6NFQ7_76_191,0.504,A6NFQ7,116,,0.0,,,0.0
A6NFR6_1_353,0.456,A6NFR6,353,,0.0,,,0.0
A6NFT4_1_40,0.529,A6NFT4,40,,0.0,,,0.0
A6NFU0_1_32,0.521,A6NFU0,32,,0.0,,,0.0
A6NFX1_1_41,0.55,A6NFX1,41,,0.0,,,0.0
A6NFY4_1_40,0.57,A6NFY4,40,,0.0,,,0.0
A6NFY7_70_115,0.535,A6NFY7,46,,0.0,,,0.0
A6NFZ4_44_105,0.553,A6NFZ4,62,,0.0,,,0.0
A6NG13_71_104,0.554,A6NG13,34,,0.0,,,0.0
A6NGA9_1_40,0.559,A6NGA9,40,,0.0,,,0.0
A6NGA9_220_273,0.54,A6NGA9,54,,0.0,,,0.0
A6NGB0_1_47,0.546,A6NGB0,47,,0.0,,,0.0
A6NGB0_215_276,0.53,A6NGB0,62,,0.0,,,0.0
A6NGB7_177_291,0.502,A6NGB7,115,,0.0,,,0.0
A6NGB9_72_483,0.514,A6NGB9,412,,0.0,,,0.0
A6NGB9_1_35,0.543,A6NGB9,35,,0.0,,,0.0
A6NGC4_227_264,0.555,A6NGC4,38,,0.0,,,0.0
A6NGD5_1_49,0.532,A6NGD5,49,,0.0,,,0.0
A6NGD5_107_360,0.528,A6NGD5,254,Domain,19.0,SCAN box,,0.0748031496062992
A6NGE4_542_600,0.474,A6NGE4,59,,0.0,,,0.0
A6NGE4_1_136,0.594,A6NGE4,136,,0.0,,,0.0
A6NGG3_1_77,0.517,A6NGG3,77,,0.0,,,0.0
A6NGG8_333_810,0.491,A6NGG8,478,,0.0,,,0.0
A6NGG8_811_1288,0.483,A6NGG8,478,,0.0,,,0.0
A6NGG8_1_180,0.504,A6NGG8,180,,0.0,,,0.0
A6NGH7_1_138,0.486,A6NGH7,138,,0.0,,,0.0
A6NGK3_1_116,0.528,A6NGK3,116,,0.0,,,0.0
A6NGN4_106_153,0.467,A6NGN4,48,,0.0,,,0.0
A6NGN9_1_43,0.502,A6NGN9,43,Domain,10.0,Ig-like C2-type 1,,0.2325581395348837
A6NGR9_674_719,0.555,A6NGR9,46,,0.0,,,0.0
A6NGR9_1_161,0.528,A6NGR9,161,,0.0,,,0.0
A6NGU7_1_62,0.536,A6NGU7,62,,0.0,,,0.0
A6NGW2_1732_1772,0.535,A6NGW2,41,,0.0,,,0.0
A6NGW2_1_392,0.476,A6NGW2,392,,0.0,,,0.0
A6NGW2_1095_1138,0.525,A6NGW2,44,,0.0,,,0.0
A6NGW2_393_784,0.488,A6NGW2,392,,0.0,,,0.0
A6NGY1_1_170,0.509,A6NGY1,170,,0.0,,,0.0
A6NGY1_237_282,0.576,A6NGY1,46,,0.0,,,0.0
A6NGY3_1_70,0.522,A6NGY3,70,,0.0,,,0.0
A6NGZ8_1_99,0.485,A6NGZ8,99,,0.0,,,0.0
A6NH11_1_73,0.538,A6NH11,73,,0.0,,,0.0
A6NH13_1_148,0.52,A6NH13,148,,0.0,,,0.0
A6NH21_1_113,0.522,A6NH21,113,,0.0,,,0.0
A6NH21_373_425,0.515,A6NH21,53,,0.0,,,0.0
A6NH21_486_518,0.519,A6NH21,33,,0.0,,,0.0
A6NH52_184_213,0.55,A6NH52,30,,0.0,,,0.0
A6NHG4_83_134,0.55,A6NHG4,52,,0.0,,,0.0
A6NHJ4_1_260,0.491,A6NHJ4,260,Zinc finger,97.0,"C2H2-type 1; degenerate, Zinc finger",KRAB,0.3730769230769231
A6NHM9_1_32,0.525,A6NHM9,32,,0.0,,,0.0
A6NHN0_1_334,0.486,A6NHN0,334,,0.0,,,0.0
A6NHN6_1_443,0.502,A6NHN6,443,,0.0,,,0.0
A6NHP3_273_334,0.586,A6NHP3,62,,0.0,,,0.0
A6NHP3_1_187,0.424,A6NHP3,187,,0.0,,,0.0
A6NHQ2_1_100,0.585,A6NHQ2,100,,0.0,,,0.0
A6NHQ4_1_379,0.503,A6NHQ4,379,,0.0,,,0.0
A6NHR8_1_397,0.466,A6NHR8,397,,0.0,,,0.0
A6NHR9_1_33,0.549,A6NHR9,33,,0.0,,,0.0
A6NHR9_438_469,0.488,A6NHR9,32,,0.0,,,0.0
A6NHR9_1949_2005,0.545,A6NHR9,57,,0.0,,,0.0
A6NHS1_1_94,0.498,A6NHS1,94,,0.0,,,0.0
A6NHS7_130_340,0.511,A6NHS7,211,,0.0,,,0.0
A6NHT5_302_357,0.533,A6NHT5,56,,0.0,,,0.0
A6NHT5_1_225,0.524,A6NHT5,225,,0.0,,,0.0
A6NHY2_1_68,0.503,A6NHY2,68,,0.0,,,0.0
A6NI03_295_329,0.559,A6NI03,35,Domain,34.0,B30.2/SPRY,,0.9714285714285714
A6NI15_1_117,0.53,A6NI15,117,,0.0,,,0.0
A6NI28_364_394,0.56,A6NI28,31,Domain,28.0,PH,Rho-GAP,0.9032258064516128
A6NI28_578_822,0.514,A6NI28,245,,0.0,,,0.0
A6NI47_366_508,0.549,A6NI47,143,,0.0,,,0.0
A6NI47_1_129,0.508,A6NI47,129,,0.0,,,0.0
A6NI56_573_667,0.503,A6NI56,95,,0.0,,,0.0
A6NI56_1_72,0.544,A6NI56,72,,0.0,,,0.0
A6NI56_117_149,0.548,A6NI56,33,,0.0,,,0.0
A6NI72_333_391,0.536,A6NI72,59,,0.0,,,0.0
A6NI72_129_162,0.544,A6NI72,34,,0.0,,,0.0
A6NI73_1_40,0.535,A6NI73,40,,0.0,,,0.0
A6NI73_237_299,0.525,A6NI73,63,,0.0,,,0.0
A6NI79_1_53,0.496,A6NI79,53,,0.0,,,0.0
A6NI86_1_87,0.493,A6NI86,87,,0.0,,,0.0
A6NI86_404_522,0.554,A6NI86,119,,0.0,,,0.0
A6NI87_1_76,0.502,A6NI87,76,,0.0,,,0.0
A6NI87_207_242,0.495,A6NI87,36,,0.0,,,0.0
A6NIE6_1_55,0.528,A6NIE6,55,,0.0,,,0.0
A6NIE6_159_191,0.535,A6NIE6,33,,0.0,,,0.0
A6NIE9_1_71,0.522,A6NIE9,71,,0.0,,,0.0
A6NIH7_1_50,0.559,A6NIH7,50,,0.0,,,0.0
A6NIJ5_1_464,0.481,A6NIJ5,464,,0.0,,,0.0
A6NIK2_239_292,0.538,A6NIK2,54,,0.0,,,0.0
A6NIM6_528_579,0.505,A6NIM6,52,,0.0,,,0.0
A6NIM6_246_300,0.528,A6NIM6,55,,0.0,,,0.0
A6NIM6_1_40,0.538,A6NIM6,40,,0.0,,,0.0
A6NIN4_114_190,0.438,A6NIN4,77,,0.0,,,0.0
A6NIR3_337_412,0.556,A6NIR3,76,Domain,75.0,PH,,0.986842105263158
A6NIR3_1_287,0.496,A6NIR3,287,,0.0,,,0.0
A6NIU2_1_74,0.493,A6NIU2,74,,0.0,,,0.0
A6NIV6_1_30,0.556,A6NIV6,30,,0.0,,,0.0
A6NIV6_521_560,0.616,A6NIV6,40,,0.0,,,0.0
A6NIX2_1_193,0.504,A6NIX2,193,,0.0,,,0.0
A6NIY4_279_342,0.608,A6NIY4,64,,0.0,,,0.0
A6NIY4_1_189,0.463,A6NIY4,189,,0.0,,,0.0
A6NJ08_1_165,0.488,A6NJ08,165,,0.0,,,0.0
A6NJ46_198_265,0.51,A6NJ46,68,,0.0,,,0.0
A6NJ46_1_137,0.504,A6NJ46,137,,0.0,,,0.0
A6NJ64_1_161,0.525,A6NJ64,161,,0.0,,,0.0
A6NJ64_227_397,0.497,A6NJ64,171,,0.0,,,0.0
A6NJ69_1_53,0.498,A6NJ69,53,,0.0,,,0.0
A6NJ78_340_377,0.527,A6NJ78,38,,0.0,,,0.0
A6NJ78_1_71,0.505,A6NJ78,71,,0.0,,,0.0
A6NJ88_1_267,0.522,A6NJ88,267,,0.0,,,0.0
A6NJ88_268_533,0.532,A6NJ88,266,,0.0,,,0.0
A6NJB7_1_356,0.49,A6NJB7,356,,0.0,,,0.0
A6NJG2_243_315,0.487,A6NJG2,73,,0.0,,,0.0
A6NJG2_1_111,0.512,A6NJG2,111,,0.0,,,0.0
A6NJG6_1_81,0.537,A6NJG6,81,,0.0,,,0.0
A6NJG6_142_315,0.497,A6NJG6,174,,0.0,,,0.0
A6NJI1_1_115,0.497,A6NJI1,115,,0.0,,,0.0
A6NJI9_195_287,0.507,A6NJI9,93,,0.0,,,0.0
A6NJJ6_1_85,0.519,A6NJJ6,85,,0.0,,,0.0
A6NJL1_109_358,0.504,A6NJL1,250,Domain,17.0,SCAN box,,0.068
A6NJL1_1_47,0.51,A6NJL1,47,,0.0,,,0.0
A6NJQ4_1_464,0.515,A6NJQ4,464,,0.0,,,0.0
A6NJR5_1_144,0.509,A6NJR5,144,,0.0,,,0.0
A6NJT0_1_103,0.526,A6NJT0,103,,0.0,,,0.0
A6NJT0_173_531,0.49,A6NJT0,359,,0.0,,,0.0
A6NJU9_381_759,0.513,A6NJU9,379,,0.0,,,0.0
A6NJU9_760_1138,0.513,A6NJU9,379,,0.0,,,0.0
A6NJU9_1_380,0.455,A6NJU9,380,,0.0,,,0.0
A6NJW4_1_47,0.512,A6NJW4,47,,0.0,,,0.0
